YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 09 06 00 165 11.8 14.2  2.24  7.69  5.31 184 1015.1  22.3  22.2  16.4 99.0 99.00
2006 01 09 07 00 168 12.4 14.4  2.15  7.69  5.08 190 1014.8  22.3  22.3  16.7 99.0 99.00
2006 01 09 08 00 174 12.2 15.3  2.38  7.14  5.39 185 1014.9  22.7  22.7  16.2 99.0 99.00
2006 01 09 09 00 168 11.3 13.5  2.21  7.69  5.30 191 1014.7  22.4  22.7  16.9 99.0 99.00
2006 01 09 10 00 174 10.6 13.2  2.17  7.69  5.03 185 1014.7  22.7  22.7  16.9 99.0 99.00
2006 01 09 11 00 175  9.8 12.1  2.24  7.14  5.36 186 1014.8  22.7  22.7  16.4 99.0 99.00
2006 01 09 12 00 166  9.5 11.3  2.01  7.69  5.13 183 1014.9  22.7  22.7  17.7 99.0 99.00
2006 01 09 13 00 168 11.3 13.0  2.08  7.14  5.18 182 1014.9  22.8  22.7  15.9 99.0 99.00
2006 01 09 14 00 159 10.4 12.2  2.06  7.69  5.22 182 1015.9  22.8  22.7  17.2 99.0 99.00
2006 01 09 15 00 156  9.0 10.9  2.05  7.14  5.38 174 1017.3  22.9  22.7  17.6 99.0 99.00
2006 01 09 16 00 161  8.9 10.7  2.16  7.14  5.36 181 1018.0  23.0  22.7  16.4 99.0 99.00
2006 01 09 17 00 158  8.3  9.9  2.02  7.14  5.41 183 1018.1  22.9  22.7  17.0 99.0 99.00
2006 01 09 18 00 162  8.8 10.3  1.83  7.14  5.21 180 1017.6  22.9  22.7  17.6 99.0 99.00
2006 01 09 19 00 164  8.9 10.6  1.74  7.14  4.97 177 1016.6  22.9  22.7  16.0 99.0 99.00
2006 01 09 20 00 161  7.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 01 09 21 00 157  6.5 99.0 99.00 99.00 99.00 999 9999.0  22.7 999.0  17.8 99.0 99.00
2006 01 09 22 00 155  6.9  8.1  1.74  7.14  5.44 183 1015.8  22.8  22.3  17.5 99.0 99.00
2006 01 09 23 00 151  6.4  7.7  1.77  7.69  5.57 174 1015.9  22.9  22.2  18.1 99.0 99.00
2006 01 10 00 00 149  5.8  6.9  1.71  7.14  5.53 174 1016.5  22.8  22.2  18.3 99.0 99.00
2006 01 10 01 00 150  5.9  7.7  1.65  7.14  5.70 182 1017.3  22.9  22.2  18.8 99.0 99.00
2006 01 10 02 00 149  6.7  8.1  1.64  7.14  5.46 181 1018.0  22.9  22.3  18.3 99.0 99.00
2006 01 10 03 00 145  6.3  7.4  1.57  7.69  5.45 174 1018.8  23.0  22.3  18.2 99.0 99.00
2006 01 10 04 00 140  7.8  9.5  1.58  7.14  5.54 176 1019.2  22.8  22.3  18.6 99.0 99.00
2006 01 10 05 00 141  7.5  8.8  1.47  7.14  4.94 171 1019.7  22.8  22.2  18.2 99.0 99.00
2006 01 10 06 00 140  6.5  7.8  1.47  7.14  5.09 170 1020.0  22.7  22.2  18.3 99.0 99.00
2006 01 10 07 00 162  5.8  7.2  1.39  7.14  4.95 175 1020.4  22.7  22.2  18.6 99.0 99.00
2006 01 10 08 00 155  6.9  8.1  1.54  7.14  5.13 176 1020.4  22.7  22.2  18.0 99.0 99.00
2006 01 10 09 00 158  5.6  6.7  1.46  7.14  5.10 174 1020.4  22.7  22.2  17.5 99.0 99.00
2006 01 10 10 00 158  4.0  4.9  1.43  7.14  5.24 168 1020.5  22.7  22.2  17.4 99.0 99.00
2006 01 10 11 00 152  2.6  3.1  1.37  7.14  5.25 181 1020.5  22.6  22.0  18.1 99.0 99.00
2006 01 10 12 00 360 11.5 13.8  1.34  7.14  4.95 140 1021.2  17.5  22.0  15.2 99.0 99.00
