#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 09 07 50 352 10.3 13.8  2.35  7.69  5.34  52 1032.6   4.7  19.6  -1.7 99.0 99.00
2010 01 09 08 50 355 11.2 14.5  2.15  6.67  5.21  26 1031.9   4.8  19.6  -0.8 99.0 99.00
2010 01 09 09 50 358  9.4 12.1  2.17  6.25  5.07  24 1032.0   4.7  19.6  -0.9 99.0 99.00
2010 01 09 10 50 358  8.9 11.3  2.03  6.67  5.06  30 1032.1   4.7  19.6  -1.5 99.0 99.00
2010 01 09 11 50 356  9.4 11.7  1.97  7.14  4.95  37 1032.2   4.7  19.6  -0.5 99.0 99.00
2010 01 09 12 50 360 10.1 12.9  2.09  6.67  5.09  38 1033.1   4.8  19.5  -0.4 99.0 99.00
2010 01 09 13 50  15  8.5 11.4  1.98  6.67  5.09  34 1033.3   4.9  19.5  -1.0 99.0 99.00
2010 01 09 14 50  18  7.2 11.1  1.88  7.14  5.09  49 1033.5   5.2  19.5  -0.8 99.0 99.00
2010 01 09 15 50   2  7.7 10.6 99.00 99.00 99.00 999 1034.5   5.7  19.5  -1.1 99.0 99.00
2010 01 09 16 50   8  7.0  9.7  1.83  6.67  5.15  44 1034.5   5.8  19.2  -0.5 99.0 99.00
2010 01 09 17 50 356  6.2  9.4  1.70  6.25  5.16  33 1033.7   5.8  19.1  -0.6 99.0 99.00
2010 01 09 18 50  13  6.3  8.7  1.46  7.14  4.95  51 1032.1   6.0  19.1  -1.6 99.0 99.00
2010 01 09 19 50  17  6.2  8.9  1.54  6.25  5.09  29 1031.5   6.4  19.5  -0.4 99.0 99.00
2010 01 09 20 50 355  6.5  8.7  1.42  6.25  4.99  32 1031.3   6.7  19.5  -0.3 99.0 99.00
2010 01 09 21 50   4  6.9  9.1  1.38  6.67  4.91  48 1030.7   6.9  19.2  -0.7 99.0 99.00
2010 01 09 22 50  15  5.4  7.7 99.00 99.00 99.00 999 1031.5   7.2  19.1   0.6 99.0 99.00
2010 01 09 23 50   4  5.5  7.4  1.41  6.67  5.19  46 1031.5   7.1  19.1  -0.8 99.0 99.00
2010 01 10 00 50  18  5.1  7.8  1.31  6.25  4.94  38 1032.1   7.2  19.1  -1.8 99.0 99.00
2010 01 10 01 50  30  4.8  7.3  1.24  6.67  5.05  48 1033.0   7.5  19.1  -2.2 99.0 99.00
2010 01 10 02 50  22  4.5  6.2  1.24  6.25  4.97  40 1033.6   8.0  19.1  -0.7 99.0 99.00
2010 01 10 03 50  47  4.1  6.6  1.18  6.25  4.91  48 1033.7   8.2  19.1  -1.3 99.0 99.00
2010 01 10 04 50  23  4.3  5.9  1.15  6.25  5.06  57 1034.4   8.4  19.1  -0.1 99.0 99.00
2010 01 10 05 50  39  3.5  5.1  1.21  6.67  5.13  63 1034.4   8.6  19.1  -0.7 99.0 99.00
