#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 28 18 00 320  3.8  5.0  1.26  6.67  4.70 102 1017.7  23.9  28.2  22.9 99.0 99.00
2007 09 28 19 00  86  1.3  1.9  1.14  6.67  5.00 100 1017.1  24.6  28.2  22.7 99.0 99.00
2007 09 28 20 00  87  2.0  2.8  1.10  5.88  5.30 109 1016.4  25.3  28.1  23.0 99.0 99.00
2007 09 28 21 00 129  4.4  5.3  1.11  6.67  5.53 108 1016.4  25.9  28.2  23.3 99.0 99.00
2007 09 28 22 00 118  4.4  5.2  1.05  6.67  5.51 117 1016.2  26.4  28.3  23.2 99.0 99.00
2007 09 28 23 00 129  4.1  5.2  1.03  6.25  5.56 106 1016.1  27.0  28.3  22.9 99.0 99.00
2007 09 29 00 00 125  3.2  3.9  0.95  6.25  5.46 118 1016.2  26.9  28.2  23.4 99.0 99.00
2007 09 29 01 00 126  4.1  4.9  0.97  7.14  5.71 110 1016.8  27.1  28.2  23.9 99.0 99.00
2007 09 29 02 00 103  3.9  4.7  0.93  5.56  5.41 120 1017.3  27.4  28.2  24.2 99.0 99.00
2007 09 29 03 00 118  4.5  5.6  0.92  6.67  5.07 102 1017.4  27.6  28.3  24.1 99.0 99.00
2007 09 29 04 00 119  4.0  4.7  0.95  6.25  4.97 108 1016.8  27.5  28.3  24.3 99.0 99.00
2007 09 29 05 00 121  2.2  2.9  0.91  6.67  4.94  99 1016.9  27.4  28.3  24.1 99.0 99.00
2007 09 29 06 00 165  1.4  2.3  0.94  7.14  4.85 109 1016.5  27.4  28.3  24.0 99.0 99.00
2007 09 29 07 00  68  4.0  7.4  0.95  5.88  4.87 105 1016.0  26.7  28.3  23.1 99.0 99.00
2007 09 29 08 00 293  8.5 11.2  0.90  7.14  5.13  95 1016.1  24.6  28.3  23.5 99.0 99.00
2007 09 29 09 00 323  6.5  7.6  0.92  6.25  4.67 100 1015.8  24.6  28.3  23.0 99.0 99.00
2007 09 29 10 00  15  4.8  5.8  1.00  6.25  4.56  90 1016.5  24.9  28.2  23.1 99.0 99.00
2007 09 29 11 00  72  5.8  6.9  0.87  6.25  5.13  98 1016.4  24.4  28.2  22.8 99.0 99.00
2007 09 29 12 00  73  6.0  7.2  0.91  7.69  5.19 103 1016.4  24.5  28.3  22.5 99.0 99.00
2007 09 29 13 00  68  6.0  7.2  0.87  7.14  5.24 107 1017.0  25.1  28.3  22.7 99.0 99.00
2007 09 29 14 00  62  6.1  7.2  0.86  7.14  5.39 101 1017.0  25.7  28.3  22.1 99.0 99.00
2007 09 29 15 00  73  5.8  6.9  0.88  7.14  5.37  94 1017.1  26.1  28.3  22.8 99.0 99.00
2007 09 29 16 00  89  5.0  5.9  0.91  6.25  5.64  82 1017.5  26.4  28.4  23.3 99.0 99.00
2007 09 29 17 00  89  5.1  5.9  0.88  6.25  5.50  81 1017.3  26.3  28.5  23.3 99.0 99.00
2007 09 29 18 00  71  6.8  7.8  0.87  6.67  5.32  96 1016.9  26.2  28.4  23.7 99.0 99.00
2007 09 29 20 00 172  6.3  8.2  0.85  5.88  5.48 108 1016.4  24.2  28.3  22.4 99.0 99.00
2007 09 29 21 00 134  5.1  5.9  0.91  6.25  5.46  92 1016.1  23.9  28.2  21.9 99.0 99.00
2007 09 29 22 00  82  6.7  7.9  0.86  6.67  5.49 113 1016.7  23.7  28.2  22.0 99.0 99.00
2007 09 29 23 00  59  9.4 10.8  0.88  6.25  5.43  97 1016.8  23.8  28.1  22.5 99.0 99.00
2007 09 30 00 00  63  8.6  9.9  0.99  6.67  4.81 105 1016.6  23.1  28.2  21.8 99.0 99.00
2007 09 30 01 00  72  8.9 10.2  1.18  4.00  4.57 999 1016.2  24.3  28.2  21.5 99.0 99.00
2007 09 30 02 00  74  6.2  7.6  1.12  4.35  4.53 999 1015.7  24.8  28.2  21.2 99.0 99.00
2007 09 30 03 00  72  6.2  7.4  1.14  6.25  4.79 107 1016.1  25.0  28.2  22.1 99.0 99.00
2007 09 30 04 00  65  6.5  7.7  1.06  6.25  4.68  97 1016.1  25.2  28.2  22.0 99.0 99.00
2007 09 30 05 00  61  4.6  6.1  0.99 14.81  4.70 106 1015.9  25.7  28.1  22.2 99.0 99.00
2007 09 30 06 00  63  7.1  8.1  0.98 14.81  4.95 110 1015.5  25.6  28.1  21.1 99.0 99.00
2007 09 30 07 00  29  4.7  5.6  1.04 14.81  5.32 104 1014.9  25.4  27.9  22.5 99.0 99.00
2007 09 30 08 00  21  4.8  6.0  1.06 13.79  5.41 105 1014.3  25.7  27.9  22.7 99.0 99.00
2007 09 30 09 00  86  8.2 10.9  0.99 13.79  5.39 108 1014.6  22.7  27.9  22.2 99.0 99.00
2007 09 30 10 00 145  2.7  4.3  1.11 13.79  5.03 113 1014.5  22.9  27.9  20.6 99.0 99.00
2007 09 30 11 00 357  4.2  5.1  1.14 13.79  5.66 115 1015.2  23.5  27.8  21.4 99.0 99.00
