#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 06 23 50 251  3.3  4.0  1.32 14.81 10.93 287 1018.7  14.4  14.9 999.0 99.0 99.00
2011 01 07 00 50 256  3.5  4.3  1.22 13.79 10.86 276 1018.8  14.3  14.8 999.0 99.0 99.00
2011 01 07 01 50 256  3.8  4.5  1.36 12.90 11.57 286 1019.3  14.3  14.7 999.0 99.0 99.00
2011 01 07 02 50 257  3.1  3.9  1.31 14.81 11.44 285 1019.3  14.1  14.7 999.0 99.0 99.00
2011 01 07 03 50 277  1.0  1.5  1.50 14.81 12.00 269 1019.2  14.0  14.7 999.0 99.0 99.00
2011 01 07 04 50 233  1.9  2.7  1.26 11.43 11.48 283 1019.8  14.1  14.7 999.0 99.0 99.00
2011 01 07 05 50 256  3.4  4.2  1.29 14.81 11.78 278 1020.0  13.9  14.7 999.0 99.0 99.00
2011 01 07 06 50 272  2.5  3.2  1.24 13.79 11.72 276 1019.5  13.6  14.7 999.0 99.0 99.00
2011 01 07 07 50 254  5.0  5.8  1.32 13.79 11.44 284 1019.3  13.5  14.6 999.0 99.0 99.00
2011 01 07 08 50 248  3.9  4.7  1.29 13.79 10.87 281 1018.7  13.2  14.5 999.0 99.0 99.00
2011 01 07 09 50 261  3.2  3.8  1.50 13.79 10.44 273 1018.5  13.0  14.4 999.0 99.0 99.00
2011 01 07 10 50 264  3.0  3.7  1.46 19.05 10.85 294 1018.3  13.0  14.3 999.0 99.0 99.00
2011 01 07 11 50 264  4.1  5.0  1.57 19.05 11.35 293 1018.0  12.9  14.2 999.0 99.0 99.00
2011 01 07 12 50 270  3.1  4.4  1.60 13.79 11.22 279 1017.9  12.9  14.2 999.0 99.0 99.00
2011 01 07 13 50 258  3.3  4.3  1.54 19.05 11.38 291 1017.8  12.9  14.2 999.0 99.0 99.00
2011 01 07 14 50 263  3.7  4.6  1.44 17.39 10.91 279 1017.9  12.8  14.2 999.0 99.0 99.00
2011 01 07 15 50 257  4.3  5.3  1.41 17.39  9.98 277 1018.7  12.9  14.2 999.0 99.0 99.00
2011 01 07 16 50 251  3.8  5.2  1.52 17.39 10.14 285 1019.0  12.9  14.2 999.0 99.0 99.00
2011 01 07 17 50 242  3.8  4.8  1.71 17.39 11.37 280 1019.4  13.0  14.3 999.0 99.0 99.00
2011 01 07 18 50 239  3.9  4.9  1.57 17.39 11.00 288 1018.7  13.1  14.3 999.0 99.0 99.00
2011 01 07 19 50 245  3.9  4.8  1.35 17.39  9.71 280 1017.8  13.2  14.3 999.0 99.0 99.00
2011 01 07 20 50 271  3.6  4.7  1.39 16.00 10.04 278 1016.9  13.2  14.4 999.0 99.0 99.00
2011 01 07 21 50 280  4.3  5.6  1.51 16.00 10.38 281 1016.6  13.2  14.4 999.0 99.0 99.00
2011 01 07 22 50 291  4.7  5.9  1.55 16.00 10.27 286 1016.7  13.5  14.4 999.0 99.0 99.00
2011 01 07 23 50 298  2.7  3.8  1.46 16.00  9.72 288 1016.5  13.4  14.4 999.0 99.0 99.00
2011 01 08 00 50 296  2.8  3.5  1.54 16.00 10.30 291 1016.4  13.1  14.3 999.0 99.0 99.00
2011 01 08 01 50 288  4.0  4.9  1.60 16.00 11.15 280 1016.5  13.1  14.2 999.0 99.0 99.00
2011 01 08 02 50 266  3.0  3.9  1.77 16.00 11.60 287 1016.4  12.9  14.2 999.0 99.0 99.00
2011 01 08 03 50 276  3.8  4.9  1.50 16.00 10.40 288 1016.4  12.8  14.2 999.0 99.0 99.00
2011 01 08 04 50 272  2.3  3.0  1.45 16.00 10.72 283 1016.4  12.7  14.2 999.0 99.0 99.00
2011 01 08 05 50 288  2.4  3.4  1.50 14.81 10.84 275 1016.5  12.7  14.1 999.0 99.0 99.00
2011 01 08 06 50 264  2.4  3.4  1.64 16.00 11.20 276 1016.4  12.7  14.1 999.0 99.0 99.00
2011 01 08 07 50 284  3.9  4.9  1.53 14.81 11.73 272 1016.5  12.7  14.1 999.0 99.0 99.00
2011 01 08 08 50 282  3.9  5.6  1.40 16.00 10.62 286 1016.4  12.8  14.1 999.0 99.0 99.00
2011 01 08 09 50 283  5.4  6.6  1.49 16.00  9.79 282 1016.5  12.4  14.1 999.0 99.0 99.00
2011 01 08 10 50 292  6.0  9.0  1.46 16.00  8.26 285 1016.5  12.3  14.2 999.0 99.0 99.00
2011 01 08 11 50 286  6.1  7.9  1.57 16.00  7.35 282 1016.0  12.0  14.2 999.0 99.0 99.00
2011 01 08 12 50 292  6.9  8.5  1.70 14.81  7.38 283 1016.3  11.9  14.2 999.0 99.0 99.00
2011 01 08 13 50 288  6.9  8.0  1.80 14.81  6.99 296 1016.6  12.0  14.2 999.0 99.0 99.00
2011 01 08 14 50 277  6.3  8.3  1.80 16.00  6.63 285 1016.9  11.9  14.2 999.0 99.0 99.00
2011 01 08 15 50 308  4.8  6.4  1.80 14.81  6.53 286 1016.9  11.9  14.2 999.0 99.0 99.00
2011 01 08 16 50 306  4.5  5.6  1.91 16.00  6.96 286 1017.5  12.0  14.2 999.0 99.0 99.00
2011 01 08 17 50 263  5.4  7.3  1.85 14.81  6.70 287 1017.5  12.1  14.2 999.0 99.0 99.00
2011 01 08 18 50 270  4.0  5.9  1.96 14.81  7.13 278 1017.0  12.1  14.2 999.0 99.0 99.00
2011 01 08 19 50 278  3.2  4.8  1.89 14.81  7.32 281 1015.8  12.2  14.2 999.0 99.0 99.00
2011 01 08 20 50 300  2.0  2.9  1.89 14.81  7.21 281 1015.2  12.0  14.2 999.0 99.0 99.00
2011 01 08 21 50 285  5.1  6.6  1.95 16.00  7.35 283 1015.3  12.3  14.3 999.0 99.0 99.00
2011 01 08 22 50 289  4.4  6.4  1.94 13.79  6.96 286 1015.1  12.4  14.3 999.0 99.0 99.00
2011 01 08 23 50 269  4.9  6.7  1.96 14.81  7.19 282 1015.4  12.4  14.3 999.0 99.0 99.00
2011 01 09 00 50 278  4.5  6.7  1.91 14.81  7.15 272 1015.4  12.4  14.3 999.0 99.0 99.00
2011 01 09 01 50 273  4.7  6.8  1.92 13.79  7.23 288 1015.8  12.5  14.2 999.0 99.0 99.00
2011 01 09 02 50 280  4.0  6.2  1.78 13.79  6.94 281 1015.6  12.3  14.2 999.0 99.0 99.00
2011 01 09 03 50 280  4.8  7.3  1.71 13.79  6.97 274 1015.5  12.3  14.2 999.0 99.0 99.00
2011 01 09 04 50 291  3.3  4.5  1.73 14.81  6.85 278 1015.6  12.1  14.1 999.0 99.0 99.00
2011 01 09 05 50 308  2.5  4.5  1.70 12.90  6.81 274 1015.4  12.2  14.0 999.0 99.0 99.00
2011 01 09 06 50 250  3.0  4.1  1.68 14.81  7.07 251 1015.2  12.1  14.0 999.0 99.0 99.00
